var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape
308,0,800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0308_iter0000_d000908.csv,exponential,exponential,0.716154408035858,2.114582867266963,1.8659212384368873,2.6487841480117007,1.0,1.5
309,0,900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0309_iter0000_d000909.csv,exponential,exponential,1.2773365741308624,2.4090856832053307,2.928513141486249,3.389870315761197,1.0,1.5
310,0,1000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0310_iter0000_d000910.csv,exponential,exponential,1.4144477291676174,2.0351060211311656,2.045180078519212,2.801615570876123,1.0,1.5
311,0,1100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0311_iter0000_d000911.csv,exponential,exponential,1.126590400845058,2.393192000967969,1.0906097431867874,2.742835919890167,1.0,1.5
312,0,1200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0312_iter0000_d000912.csv,exponential,exponential,0.6344245497318157,2.2547273713421125,2.5464555994705766,3.0789572142971724,1.0,1.5
313,0,1300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0313_iter0000_d000913.csv,exponential,exponential,1.9023747692971262,2.313949290687317,1.3739043574187169,2.033301090395337,1.0,1.5
314,0,1400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0314_iter0000_d000914.csv,exponential,exponential,1.220542986638859,2.320875951052713,1.0996697433837435,1.6037295258914255,1.0,1.5
315,0,1500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0315_iter0000_d000915.csv,exponential,exponential,1.1472829437144452,1.7364097071135864,0.7359579186097169,2.5078881002762605,1.0,1.5
316,0,1600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0316_iter0000_d000916.csv,exponential,exponential,0.9779138125102762,2.13194998312895,1.0187401543173547,3.379522341305705,1.0,1.5
317,0,1700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0317_iter0000_d000917.csv,exponential,exponential,1.0841762691917256,1.591340877667418,2.135681194003244,3.429753765592106,1.0,1.5
318,0,1800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0318_iter0000_d000918.csv,exponential,exponential,1.2046034475452543,2.459340484602014,1.7997291155878823,2.7526415156977384,1.0,1.5
319,0,1900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0319_iter0000_d000919.csv,exponential,exponential,1.4923415232246047,2.4970203498404206,2.96725355483819,3.428322911695442,1.0,1.5
320,0,2000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0320_iter0000_d000920.csv,exponential,exponential,1.7123661524932663,2.305184025782302,1.8762116165116032,3.237847028956451,1.0,1.5
321,0,2100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0321_iter0000_d000921.csv,exponential,exponential,1.1634493589690733,2.2513304189544927,2.34897148277335,3.4489748871773314,1.0,1.5
322,0,2200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0322_iter0000_d000922.csv,exponential,exponential,0.6838922132494483,2.116256197200075,2.911302214423856,3.493947743063791,1.0,1.5
323,0,2300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0323_iter0000_d000923.csv,exponential,exponential,0.5235300879445909,2.2850327050615595,3.051107104172495,3.4979078817692413,1.0,1.5
324,0,2400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0324_iter0000_d000924.csv,exponential,exponential,0.7380224195719967,2.4627210580771437,2.813832444873354,3.4491691525014962,1.0,1.5
325,0,2500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0325_iter0000_d000925.csv,exponential,exponential,1.2679806780925316,1.8613194371204838,2.5848895046676006,3.4606095827280736,1.0,1.5
326,0,2600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0326_iter0000_d000926.csv,exponential,exponential,0.9258084356676681,1.9586206708260825,1.651157355333782,3.4000549456499627,1.0,1.5
327,0,2700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0327_iter0000_d000927.csv,exponential,exponential,0.5648171379014955,2.0885805044233723,2.0973704420673913,2.525810395551758,1.0,1.5
328,0,2800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0328_iter0000_d000928.csv,exponential,exponential,1.6507516365227846,2.0579358948404196,2.470672606126713,3.1933657171230303,1.0,1.5
329,0,2900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0329_iter0000_d000929.csv,exponential,exponential,1.98656675327521,2.394062705430302,2.6874249269921964,3.1149395622281744,1.0,1.5
330,0,3000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0330_iter0000_d000930.csv,exponential,exponential,1.0508959660866002,1.9023241015608927,3.0117614100385826,3.461371955028232,1.0,1.5
331,0,3100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0331_iter0000_d000931.csv,exponential,exponential,0.9141833490734916,1.6007664349711201,2.8091076337138676,3.274811326217879,1.0,1.5
332,0,3200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0332_iter0000_d000932.csv,exponential,exponential,0.6992875293364536,1.5031560163528284,2.0239199685131055,3.0201656935383046,1.0,1.5
333,0,3300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0333_iter0000_d000933.csv,exponential,exponential,1.7955372414604445,2.3661812959033313,1.2498951575211472,2.4137966805568745,1.0,1.5
334,0,3400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0334_iter0000_d000934.csv,exponential,exponential,1.8089935535534567,2.391310972858024,2.99360187101335,3.43290580919292,1.0,1.5
335,0,3500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0335_iter0000_d000935.csv,exponential,exponential,1.3841784168340596,2.209322179113365,2.7055571415151562,3.162938139751356,1.0,1.5
336,0,3600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0336_iter0000_d000936.csv,exponential,exponential,1.1504165387970027,2.4144985191649724,0.6119739102773308,3.058888599547595,1.0,1.5
337,0,3700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0337_iter0000_d000937.csv,exponential,exponential,1.1646144597939596,2.340801108828443,0.525881858098959,1.865553795415793,1.0,1.5
338,0,3800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0338_iter0000_d000938.csv,exponential,exponential,0.6258080594650238,1.987887208176144,1.2120076563588489,2.9386093860081264,1.0,1.5
339,0,3900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0339_iter0000_d000939.csv,exponential,exponential,2.0100822831073453,2.421485387405619,2.748423568042013,3.1693297622910688,1.0,1.5
340,0,4000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0340_iter0000_d000940.csv,exponential,exponential,1.1092328132974232,1.9350388508090626,1.771008821767007,3.468718633496915,1.0,1.5
341,0,4100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0341_iter0000_d000941.csv,exponential,exponential,1.7411059009629255,2.2519529858870215,1.2015756423020805,3.2401440615562835,1.0,1.5
342,0,4200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0342_iter0000_d000942.csv,exponential,exponential,1.9100914763803039,2.4070789948510716,1.3951689005020458,3.4913349370768123,1.0,1.5
343,0,4300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0343_iter0000_d000943.csv,exponential,exponential,1.0055096725883204,1.6054866040218208,2.7882551153905815,3.4414965203389203,1.0,1.5
344,0,4400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0344_iter0000_d000944.csv,exponential,exponential,1.568623048914162,2.477901962447435,2.9068579007574886,3.4513761874402564,1.0,1.5
345,0,4500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0345_iter0000_d000945.csv,exponential,exponential,1.8771222552762845,2.3322057633750934,0.8672410479426822,2.7633276404326867,1.0,1.5
346,0,4600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0346_iter0000_d000946.csv,exponential,exponential,1.6433896586476044,2.119667753482795,1.5284489100726777,3.3589623515821483,1.0,1.5
347,0,4700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0347_iter0000_d000947.csv,exponential,exponential,1.398241228080357,2.204093529496041,1.0047374095160633,2.5068921488073377,1.0,1.5
348,0,4800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0348_iter0000_d000948.csv,exponential,exponential,1.337495563831872,1.805309384053107,3.053051002129436,3.4798774529584837,1.0,1.5
349,0,4900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0349_iter0000_d000949.csv,exponential,exponential,0.5102542122628962,2.1385700253093956,3.0434908559843787,3.476823906365266,1.0,1.5
350,0,5000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0350_iter0000_d000950.csv,exponential,exponential,1.011490618052264,1.615594525809547,2.24856924818386,2.8146896871368288,1.0,1.5
351,0,5100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0351_iter0000_d000951.csv,exponential,exponential,1.4243006280285748,2.2312332612848764,3.0023000421233905,3.4093603555216014,1.0,1.5
352,0,5200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0352_iter0000_d000952.csv,exponential,exponential,1.2999565178537895,2.295266856235297,0.960789525234113,2.1909459427757207,1.0,1.5
353,0,5300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0353_iter0000_d000953.csv,exponential,exponential,0.6006327975279542,2.088994757575433,0.7281965055746656,2.065276400076568,1.0,1.5
354,0,5400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0354_iter0000_d000954.csv,exponential,exponential,1.8976362097931716,2.3932126960538653,2.8728170274663025,3.4468203549886614,1.0,1.5
355,0,5500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0355_iter0000_d000955.csv,exponential,exponential,1.9645183361788254,2.3817791078205954,0.6912635538596433,1.2606609639523272,1.0,1.5
356,0,5600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0356_iter0000_d000956.csv,exponential,exponential,1.890166870955711,2.4232157587552328,1.7910864038770178,2.4051506048929903,1.0,1.5
357,0,5700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0357_iter0000_d000957.csv,exponential,exponential,1.577973500363638,2.1439870041642792,2.3482876444914567,3.0943424331252234,1.0,1.5
358,0,5800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0358_iter0000_d000958.csv,exponential,exponential,1.3119517768712434,2.3342464542019123,0.7411382363607899,2.506349540231657,1.0,1.5
359,0,5900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0359_iter0000_d000959.csv,exponential,exponential,0.8155759156733897,2.2535662231322133,1.770999693936076,3.484976094585882,1.0,1.5
360,0,6000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0360_iter0000_d000960.csv,exponential,exponential,0.79270931948115,2.451655266526881,2.5823842951823837,3.2314922863180673,1.0,1.5
361,0,6100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0361_iter0000_d000961.csv,exponential,exponential,1.801654502687417,2.381511759125924,2.2033147663775887,3.422607781394503,1.0,1.5
362,0,6200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0362_iter0000_d000962.csv,exponential,exponential,0.6044326662580662,2.2532137481580974,1.492718427912221,2.415961897544846,1.0,1.5
363,0,6300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0363_iter0000_d000963.csv,exponential,exponential,2.090442833935975,2.497908801291958,1.7623913608269282,2.7277027550445774,1.0,1.5
364,0,6400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0364_iter0000_d000964.csv,exponential,exponential,1.9040462493948738,2.321057949213687,2.3418887679760516,3.3401557520105554,1.0,1.5
365,0,6500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0365_iter0000_d000965.csv,exponential,exponential,1.7787142075457838,2.2822603533012944,2.5712618751397422,3.090401612974765,1.0,1.5
366,0,6600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0366_iter0000_d000966.csv,exponential,exponential,1.0796927207753106,1.9056180683560442,1.907665957438428,2.4419390645200774,1.0,1.5
367,0,6700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0367_iter0000_d000967.csv,exponential,exponential,1.15111648102289,1.5514018009096686,2.435389888503238,3.401555233514653,1.0,1.5
368,0,6800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0368_iter0000_d000968.csv,exponential,exponential,0.7222906865923161,2.0919028955549748,2.6348680298260607,3.4915477720159926,1.0,1.5
369,0,6900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0369_iter0000_d000969.csv,exponential,exponential,1.850064899789963,2.356063996729139,3.047190642125107,3.4986261331255197,1.0,1.5
370,0,7000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0370_iter0000_d000970.csv,exponential,exponential,1.3058831667209265,2.3042077459862567,2.8759779359502238,3.382645385803921,1.0,1.5
371,0,7100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0371_iter0000_d000971.csv,exponential,exponential,1.882057985755336,2.434959252173601,1.2642030655338499,3.073456749505492,1.0,1.5
372,0,7200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0372_iter0000_d000972.csv,exponential,exponential,1.4130956573751985,1.8775583008028272,1.517589108392127,2.034277691151017,1.0,1.5
373,0,7300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0373_iter0000_d000973.csv,exponential,exponential,1.2618671411471931,2.0210402680516832,1.601717351723163,2.8801609981868093,1.0,1.5
374,0,7400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0374_iter0000_d000974.csv,exponential,exponential,0.6963050562817175,2.40703175378947,2.278531164995086,3.3552418777727615,1.0,1.5
375,0,7500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0375_iter0000_d000975.csv,exponential,exponential,1.9348819716220158,2.4311986276833735,0.6045673743519618,2.780034807974123,1.0,1.5
376,0,7600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0376_iter0000_d000976.csv,exponential,exponential,1.410441366821373,2.379987300005209,1.8836172310332948,3.2728333355982144,1.0,1.5
377,0,7700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0377_iter0000_d000977.csv,exponential,exponential,2.0952164689159867,2.4968933587528155,0.9446557440537526,2.1888497732556207,1.0,1.5
378,0,7800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0378_iter0000_d000978.csv,exponential,exponential,1.7048799837850823,2.2784281264629973,2.0297882845159583,2.566088813232676,1.0,1.5
379,0,7900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0379_iter0000_d000979.csv,exponential,exponential,1.6617976174943685,2.184530393290168,0.9956056570504475,3.2115927523172463,1.0,1.5
380,0,8000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0380_iter0000_d000980.csv,exponential,exponential,1.4030605137929506,2.1407269577396053,2.8369417896460596,3.25956806714445,1.0,1.5
381,0,8100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0381_iter0000_d000981.csv,exponential,exponential,1.6138471205454283,2.173296655124594,0.9560653499612108,2.802789557425456,1.0,1.5
382,0,8200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0382_iter0000_d000982.csv,exponential,exponential,1.0805151213806978,1.8168389341277917,2.953562189595888,3.382747002222165,1.0,1.5
383,0,8300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0383_iter0000_d000983.csv,exponential,exponential,1.319477852540376,1.7382206874957564,0.924757036956086,3.2464074207136573,1.0,1.5
384,0,8400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0384_iter0000_d000984.csv,exponential,exponential,1.762796077204282,2.3505631888023637,1.0783788295775367,2.605933150356722,1.0,1.5
385,0,8500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0385_iter0000_d000985.csv,exponential,exponential,0.5194344417817801,2.0463676180712103,2.363551769465693,3.2393304839166297,1.0,1.5
386,0,8600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0386_iter0000_d000986.csv,exponential,exponential,1.478141894840322,1.923983055951348,1.1406555195325365,2.6660599777748946,1.0,1.5
387,0,8700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0387_iter0000_d000987.csv,exponential,exponential,1.130698825646236,2.492268106096443,2.9017379291754715,3.3318753307112825,1.0,1.5
388,0,8800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0388_iter0000_d000988.csv,exponential,exponential,1.4439369482392492,2.300697955431418,0.855012877182304,1.9567860795732983,1.0,1.5
389,0,8900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0389_iter0000_d000989.csv,exponential,exponential,1.645468555080791,2.4550505188126666,1.3885308905359517,2.197475671996262,1.0,1.5
390,0,9000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0390_iter0000_d000990.csv,exponential,exponential,1.8148672043683434,2.3816649513771906,1.739129896435003,2.4877168026237553,1.0,1.5
391,0,9100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0391_iter0000_d000991.csv,exponential,exponential,0.6162533578373136,1.04279969351672,2.0079224694666467,2.616629704966479,1.0,1.5
392,0,9200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0392_iter0000_d000992.csv,exponential,exponential,2.0608527654829127,2.4650602017477916,1.675430849650482,2.6376510214409725,1.0,1.5
393,0,9300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0393_iter0000_d000993.csv,exponential,exponential,0.8716983604568496,2.191396245096503,2.173632381408807,3.245950799784565,1.0,1.5
394,0,9400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0394_iter0000_d000994.csv,exponential,exponential,0.6324937214343915,1.5501468986915443,1.8515659932690027,2.7842991804929813,1.0,1.5
395,0,9500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0395_iter0000_d000995.csv,exponential,exponential,0.5649880989963924,1.2628225513905507,2.957064085592029,3.3803011378546968,1.0,1.5
396,0,9600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0396_iter0000_d000996.csv,exponential,exponential,1.8632837319404405,2.4578969720672634,1.5173637684030807,2.6561122792209515,1.0,1.5
397,0,9700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0397_iter0000_d000997.csv,exponential,exponential,1.818402892239871,2.4100821928123124,2.6760537147155845,3.397233973023269,1.0,1.5
398,0,9800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0398_iter0000_d000998.csv,exponential,exponential,1.6060343671049675,2.4570121991954315,2.639298546045931,3.121792986564339,1.0,1.5
399,0,9900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0399_iter0000_d000999.csv,exponential,exponential,1.697158840129992,2.1320776448725214,1.6072262247644562,2.599487037182301,1.0,1.5
400,0,10000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0400_iter0000_d001000.csv,exponential,exponential,0.8234689503607755,2.420733943149866,0.7464193637390342,1.1579505319851526,1.0,1.5
401,0,10100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0401_iter0000_d001001.csv,exponential,exponential,1.0166732858623653,2.489973506023845,1.1882073338099437,3.176322538472877,1.0,1.5
402,0,10200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0402_iter0000_d001002.csv,exponential,exponential,0.7769818192327447,1.9527710434393906,2.991864271466419,3.4693449520901454,1.0,1.5
403,0,10300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0403_iter0000_d001003.csv,exponential,exponential,2.068812760285578,2.486731596230233,3.0566702370388956,3.4929392865106195,1.0,1.5
404,0,10400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0404_iter0000_d001004.csv,exponential,exponential,1.7451971617630853,2.460435895384081,2.1418779448802034,2.883318676426358,1.0,1.5
405,0,10500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0405_iter0000_d001005.csv,exponential,exponential,1.3452519040911888,1.916202646455045,2.521614722092434,3.019985623515051,1.0,1.5
406,0,10600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0406_iter0000_d001006.csv,exponential,exponential,1.4235167183785453,2.1860433848776495,2.2469472890419953,3.2956824436806187,1.0,1.5
407,0,10700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0407_iter0000_d001007.csv,exponential,exponential,0.6757246177022542,1.9658126447954425,1.5762852944095012,2.912153054131559,1.0,1.5
408,0,10800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0408_iter0000_d001008.csv,exponential,exponential,1.6103752690343924,2.297040553698292,2.4055037998326596,3.1666593649523316,1.0,1.5
409,0,10900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0409_iter0000_d001009.csv,exponential,exponential,1.2405884946068348,1.8870409569618505,1.095794341991437,2.88932275704593,1.0,1.5
410,0,11000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0410_iter0000_d001010.csv,exponential,exponential,1.6131381644999323,2.108311139575884,3.0267772831888915,3.4759207667115763,1.0,1.5
411,0,11100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0411_iter0000_d001011.csv,exponential,exponential,1.349945797135722,2.3808729049078616,1.7649531265882026,2.8003618373320283,1.0,1.5
412,0,11200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0412_iter0000_d001012.csv,exponential,exponential,0.9132390401240591,1.4985345338899692,2.3502135050903856,3.383116509281098,1.0,1.5
413,0,11300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0413_iter0000_d001013.csv,exponential,exponential,1.5844780449535345,2.1746136343038334,1.9968774371695357,3.018390449059439,1.0,1.5
414,0,11400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0414_iter0000_d001014.csv,exponential,exponential,1.9985057335588703,2.437852443319456,0.9284348953716091,3.2327517656257,1.0,1.5
415,0,11500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0415_iter0000_d001015.csv,exponential,exponential,1.9315655950189896,2.339695181794188,1.0153824801826543,2.741790532049479,1.0,1.5
416,0,11600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0416_iter0000_d001016.csv,exponential,exponential,1.7621522490157409,2.3671219479570382,0.9981319099290514,1.6453989830383475,1.0,1.5
417,0,11700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0417_iter0000_d001017.csv,exponential,exponential,1.3095562145042936,2.3541713474549857,1.0643746707875281,1.6173166875225584,1.0,1.5
418,0,11800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0418_iter0000_d001018.csv,exponential,exponential,1.3816719932692876,1.9194596229460548,0.675301673259101,2.9502350502577377,1.0,1.5
419,0,11900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0419_iter0000_d001019.csv,exponential,exponential,1.813962569724676,2.32790144714812,1.2645985364375396,2.173226622493863,1.0,1.5
420,0,12000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0420_iter0000_d001020.csv,exponential,exponential,1.0775542813253614,2.06741103110026,1.8723322030924412,2.7085829494756304,1.0,1.5
421,0,12100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0421_iter0000_d001021.csv,exponential,exponential,1.5198735667810903,2.311904122563537,1.9515252647350891,2.796323689768736,1.0,1.5
422,0,12200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0422_iter0000_d001022.csv,exponential,exponential,1.498244451102615,2.2544252353095118,1.3848420291897328,2.304879662818558,1.0,1.5
423,0,12300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0423_iter0000_d001023.csv,exponential,exponential,1.3731982064308585,2.2182492806146508,2.0880759411967027,2.8754789330247927,1.0,1.5
424,0,12400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0424_iter0000_d001024.csv,exponential,exponential,1.4052382515460082,2.490113286867926,1.6128637495142744,3.266541491273927,1.0,1.5
425,0,12500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0425_iter0000_d001025.csv,exponential,exponential,0.630117906091131,2.3166002442907883,2.9484360043777045,3.3881251609302274,1.0,1.5
426,0,12600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0426_iter0000_d001026.csv,exponential,exponential,0.5193622650755083,1.6828235896349812,0.9750518699219226,3.4397178868408194,1.0,1.5
427,0,12700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0427_iter0000_d001027.csv,exponential,exponential,1.9363174961880774,2.4935615300413394,2.070061110125957,3.0006448065207687,1.0,1.5
428,0,12800000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0428_iter0000_d001028.csv,exponential,exponential,1.8323485590083695,2.406950699704436,1.1462499585548374,3.3716113445227727,1.0,1.5
429,0,12900000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0429_iter0000_d001029.csv,exponential,exponential,1.20351911994485,2.296997488271713,1.8024386881700656,2.4403546555057636,1.0,1.5
430,0,13000000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0430_iter0000_d001030.csv,exponential,exponential,0.9734829552150612,2.0205664769794556,0.8718054190871294,1.3024160412097143,1.0,1.5
431,0,13100000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0431_iter0000_d001031.csv,exponential,exponential,1.1942259589598905,2.284604371384159,2.0968089117315087,2.8219896672359974,1.0,1.5
432,0,13200000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0432_iter0000_d001032.csv,exponential,exponential,1.6475855028727893,2.2667869469619677,3.09870351586827,3.499709628591385,1.0,1.5
433,0,13300000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0433_iter0000_d001033.csv,exponential,exponential,1.8290103060348146,2.2993453846783605,0.8959669034069162,1.7352393153591241,1.0,1.5
434,0,13400000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0434_iter0000_d001034.csv,exponential,exponential,1.1916239429540258,2.0568479408548264,1.0059843041038097,3.0392008964860593,1.0,1.5
435,0,13500000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0435_iter0000_d001035.csv,exponential,exponential,1.8894898470675674,2.356012104947367,1.820966911566354,2.981191695104769,1.0,1.5
436,0,13600000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0436_iter0000_d001036.csv,exponential,exponential,1.655805078289798,2.1213115936554483,1.2302647596482066,2.9964915104410137,1.0,1.5
437,0,13700000,design_optimisation\optim_out_gui_hrf_noise\candidate_bank\designs\var0437_iter0000_d001037.csv,exponential,exponential,1.4091077028682026,2.4308733193913357,1.6644317411707328,2.6481522351335887,1.0,1.5
